chapter	section	category_code	category_name_cn	subcategory_code	subcategory_name_cn	diagnosis_code	diagnosis_name_cn	chapter_code	parent_code	is_subtype	subtype_number	code_level	diagnosis_name_en	category_name_en	subcategory_name_en	english_mapping_confidence	who_icd_code	who_name_en	structural_name_en	semantic_name_en	english_mapping_type	semantic_source
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.4	口腔粘膜肉芽肿和类肉芽肿损害	K13.400x001	口腔黏膜结节病	K13	K13.400	TRUE	001	subtype	Granuloma and granuloma-like lesions of oral mucosa	Other diseases of lip and oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	LOW	K13.4	Granuloma and granuloma-like lesions of oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	Sarcoidosis of oral mucosa	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.4	口腔粘膜肉芽肿和类肉芽肿损害	K13.400x002	口腔黏膜浆细胞肉芽肿	K13	K13.400	TRUE	002	subtype	Granuloma and granuloma-like lesions of oral mucosa	Other diseases of lip and oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	LOW	K13.4	Granuloma and granuloma-like lesions of oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	Plasma cell granuloma of oral mucosa	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.4	口腔粘膜肉芽肿和类肉芽肿损害	K13.400x004	口腔黏膜化脓性肉芽肿	K13	K13.400	TRUE	004	subtype	Granuloma and granuloma-like lesions of oral mucosa	Other diseases of lip and oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	LOW	K13.4	Granuloma and granuloma-like lesions of oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	Pyogenic granuloma of oral mucosa	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.4	口腔粘膜肉芽肿和类肉芽肿损害	K13.401	口腔黏膜肉芽肿	K13	K13.4	FALSE		diagnosis	Granuloma and granuloma-like lesions of oral mucosa	Other diseases of lip and oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	MEDIUM	K13.4	Granuloma and granuloma-like lesions of oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	granuloma of oral mucosa	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.4	口腔粘膜肉芽肿和类肉芽肿损害	K13.402	口腔黏膜嗜酸性肉芽肿	K13	K13.4	FALSE		diagnosis	Granuloma and granuloma-like lesions of oral mucosa	Other diseases of lip and oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	MEDIUM	K13.4	Granuloma and granuloma-like lesions of oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.4	口腔粘膜肉芽肿和类肉芽肿损害	K13.403	口腔黏膜疣状黄瘤	K13	K13.4	FALSE		diagnosis	Granuloma and granuloma-like lesions of oral mucosa	Other diseases of lip and oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	MEDIUM	K13.4	Granuloma and granuloma-like lesions of oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	Granuloma and granuloma-like lesions of oral mucosa	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.5	口腔粘膜下纤维化	K13.500	口腔黏膜下纤维化	K13	K13.5	FALSE		diagnosis	Oral submucous fibrosis	Other diseases of lip and oral mucosa	Oral submucous fibrosis	HIGH	K13.5	Oral submucous fibrosis	Oral submucous fibrosis	Oral submucous fibrosis	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.5	口腔粘膜下纤维化	K13.500x002	腭部黏膜下纤维化	K13	K13.500	TRUE	002	subtype	Oral submucous fibrosis	Other diseases of lip and oral mucosa	Oral submucous fibrosis	LOW	K13.5	Oral submucous fibrosis	Oral submucous fibrosis	Submucous fibrosis of palate	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.6	口腔粘膜刺激性增生	K13.600	口腔黏膜刺激性增生	K13	K13.6	FALSE		diagnosis	Irritative hyperplasia of oral mucosa	Other diseases of lip and oral mucosa	Irritative hyperplasia of oral mucosa	HIGH	K13.6	Irritative hyperplasia of oral mucosa	Irritative hyperplasia of oral mucosa	Irritative hyperplasia of oral mucosa	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.6	口腔粘膜刺激性增生	K13.600x001	口腔黏膜炎性增生	K13	K13.600	TRUE	001	subtype	Irritative hyperplasia of oral mucosa	Other diseases of lip and oral mucosa	Irritative hyperplasia of oral mucosa	LOW	K13.6	Irritative hyperplasia of oral mucosa	Irritative hyperplasia of oral mucosa	Inflammatory hyperplasia of oral mucosa	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.6	口腔粘膜刺激性增生	K13.601	口腔黏膜增生	K13	K13.6	FALSE		diagnosis	Irritative hyperplasia of oral mucosa	Other diseases of lip and oral mucosa	Irritative hyperplasia of oral mucosa	MEDIUM	K13.6	Irritative hyperplasia of oral mucosa	Irritative hyperplasia of oral mucosa	hyperplasia of oral mucosa	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.6	口腔粘膜刺激性增生	K13.602	腭增生症	K13	K13.6	FALSE		diagnosis	Irritative hyperplasia of oral mucosa	Other diseases of lip and oral mucosa	Irritative hyperplasia of oral mucosa	MEDIUM	K13.6	Irritative hyperplasia of oral mucosa	Irritative hyperplasia of oral mucosa	Irritative hyperplasia of oral mucosa	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.6	口腔粘膜刺激性增生	K13.603	腭黏膜息肉	K13	K13.6	FALSE		diagnosis	Irritative hyperplasia of oral mucosa	Other diseases of lip and oral mucosa	Irritative hyperplasia of oral mucosa	MEDIUM	K13.6	Irritative hyperplasia of oral mucosa	Irritative hyperplasia of oral mucosa	polyp of palatal mucosa	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700	口腔黏膜其他的损害	K13	K13.7	FALSE		diagnosis	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	HIGH	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x001	腭部瘢痕	K13	K13.700	TRUE	001	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Palatal scar	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x003	腭黏膜炎症	K13	K13.700	TRUE	003	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Inflammation of palatal mucosa	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x004	后天性颊沟畸形	K13	K13.700	TRUE	004	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Acquired buccal sulcus deformity	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x006	口腔毛息肉	K13	K13.700	TRUE	006	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Oral hairy polyp	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x007	颊部炎症	K13	K13.700	TRUE	007	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Inflammation of buccal region	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x009	慢性颊黏膜下炎症	K13	K13.700	TRUE	009	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Chronic submucosal inflammation of buccal mucosa	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x010	口腔内血管增生	K13	K13.700	TRUE	010	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Intraoral vascular hyperplasia	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x011	口腔黏膜出血	K13	K13.700	TRUE	011	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Hemorrhage of oral mucosa	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x013	后天性软腭畸形	K13	K13.700	TRUE	013	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Acquired deformity of soft palate	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x018	翼沟过长	K13	K13.700	TRUE	018	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Elongated pterygomandibular fold	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x019	腭垂囊肿	K13	K13.700	TRUE	019	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Cyst of uvula	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x021	软腭肥厚	K13	K13.700	TRUE	021	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Hypertrophy of soft palate	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x022	腭麻痹	K13	K13.700	TRUE	022	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Paralysis of palate	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x023	软腭麻痹	K13	K13.700	TRUE	023	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Paralysis of soft palate	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x024	软腭震颤	K13	K13.700	TRUE	024	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Tremor of soft palate	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x025	金属引起的口腔黏膜病变	K13	K13.700	TRUE	025	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Metal-induced oral mucosal lesion	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.700x026	颊部息肉	K13	K13.700	TRUE	026	subtype	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	LOW	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Polyp of buccal region	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.702	口腔肿物	K13	K13.7	FALSE		diagnosis	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	MEDIUM	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	mass of oral cavity	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.703	口腔瘢痕	K13	K13.7	FALSE		diagnosis	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	MEDIUM	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	scar of oral cavity	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.704	口腔黏蛋白沉积症	K13	K13.7	FALSE		diagnosis	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	MEDIUM	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.705	口腔出血	K13	K13.7	FALSE		diagnosis	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	MEDIUM	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	hemorrhage of oral cavity	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.706	后天性小口畸形	K13	K13.7	FALSE		diagnosis	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	MEDIUM	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.707	颊部炎性假瘤	K13	K13.7	FALSE		diagnosis	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	MEDIUM	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K13	唇及口腔粘膜的其他疾病	K13.7	口腔粘膜其他和未特指的损害	K13.709	腭咽闭合不全	K13	K13.7	FALSE		diagnosis	Other and unspecified lesions of oral mucosa	Other diseases of lip and oral mucosa	Other and unspecified lesions of oral mucosa	MEDIUM	K13.7	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	Other and unspecified lesions of oral mucosa	WHO_PARENT_INHERITED	WHO_ICD10
